sample_id	index	frac_genome	type
SA604-ALL	0.282341831916903	16548	DNA
SA604-ALL	0.282813975448536	16548	DNA
SA604-ALL	0.28328611898017	16548	DNA
SA604-ALL	0.283758262511804	16548	DNA
SA604-ALL	0.284230406043437	16548	DNA
SA604-ALL	0.284702549575071	16548	DNA
SA604-ALL	0.285174693106704	16549	DNA
SA604-ALL	0.285646836638338	16549	DNA
SA604-ALL	0.286118980169972	16549	DNA
SA604-ALL	0.286591123701605	16549	DNA
SA604-ALL	0.287063267233239	16549	DNA
SA604-ALL	0.287535410764873	16549	DNA
SA604-ALL	0.288007554296506	16549	DNA
SA604-ALL	0.28847969782814	16549	DNA
SA604-ALL	0.288951841359773	16549	DNA
SA604-ALL	0.289423984891407	16550	DNA
SA604-ALL	0.289896128423041	16550	DNA
SA604-ALL	0.290368271954674	16550	DNA
SA604-ALL	0.290840415486308	16550	DNA
SA604-ALL	0.291312559017941	16550	DNA
SA604-ALL	0.291784702549575	16550	DNA
SA604-ALL	0.292256846081209	16550	DNA
SA604-ALL	0.292728989612842	16550	DNA
SA604-ALL	0.293201133144476	16551	DNA
SA604-ALL	0.29367327667611	16551	DNA
SA604-ALL	0.294145420207743	16551	DNA
SA604-ALL	0.294617563739377	16551	DNA
SA604-ALL	0.29508970727101	16551	DNA
SA604-ALL	0.295561850802644	16552	DNA
SA604-ALL	0.296033994334278	16552	DNA
SA604-ALL	0.296506137865911	16552	DNA
SA604-ALL	0.296978281397545	16552	DNA
SA604-ALL	0.297450424929178	16552	DNA
SA604-ALL	0.297922568460812	16552	DNA
SA604-ALL	0.298394711992446	16552	DNA
SA604-ALL	0.298866855524079	16552	DNA
SA604-ALL	0.299338999055713	16552	DNA
SA604-ALL	0.299811142587347	16552	DNA
SA604-ALL	0.30028328611898	16553	DNA
SA604-ALL	0.300755429650614	16553	DNA
SA604-ALL	0.301227573182247	16553	DNA
SA604-ALL	0.301699716713881	16553	DNA
SA604-ALL	0.302171860245515	16553	DNA
SA604-ALL	0.302644003777148	16553	DNA
SA604-ALL	0.303116147308782	16553	DNA
SA604-ALL	0.303588290840415	16554	DNA
SA604-ALL	0.304060434372049	16554	DNA
SA604-ALL	0.304532577903683	16554	DNA
SA604-ALL	0.305004721435316	16554	DNA
SA604-ALL	0.30547686496695	16554	DNA
SA604-ALL	0.305949008498584	16555	DNA
SA604-ALL	0.306421152030217	16555	DNA
SA604-ALL	0.306893295561851	16555	DNA
SA604-ALL	0.307365439093484	16555	DNA
SA604-ALL	0.307837582625118	16555	DNA
SA604-ALL	0.308309726156752	16555	DNA
SA604-ALL	0.308781869688385	16555	DNA
SA604-ALL	0.309254013220019	16555	DNA
SA604-ALL	0.309726156751652	16555	DNA
SA604-ALL	0.310198300283286	16555	DNA
SA604-ALL	0.31067044381492	16555	DNA
SA604-ALL	0.311142587346553	16555	DNA
SA604-ALL	0.311614730878187	16555	DNA
SA604-ALL	0.312086874409821	16555	DNA
SA604-ALL	0.312559017941454	16556	DNA
SA604-ALL	0.313031161473088	16556	DNA
SA604-ALL	0.313503305004721	16556	DNA
SA604-ALL	0.313975448536355	16556	DNA
SA604-ALL	0.314447592067989	16556	DNA
SA604-ALL	0.314919735599622	16556	DNA
SA604-ALL	0.315391879131256	16556	DNA
SA604-ALL	0.31586402266289	16557	DNA
SA604-ALL	0.316336166194523	16557	DNA
SA604-ALL	0.316808309726157	16557	DNA
SA604-ALL	0.31728045325779	16557	DNA
SA604-ALL	0.317752596789424	16557	DNA
SA604-ALL	0.318224740321058	16557	DNA
SA604-ALL	0.318696883852691	16557	DNA
SA604-ALL	0.319169027384325	16557	DNA
SA604-ALL	0.319641170915958	16557	DNA
SA604-ALL	0.320113314447592	16557	DNA
SA604-ALL	0.320585457979226	16557	DNA
SA604-ALL	0.321057601510859	16557	DNA
SA604-ALL	0.321529745042493	16557	DNA
SA604-ALL	0.322001888574127	16557	DNA
SA604-ALL	0.32247403210576	16557	DNA
SA604-ALL	0.322946175637394	16557	DNA
SA604-ALL	0.323418319169027	16557	DNA
SA604-ALL	0.323890462700661	16557	DNA
SA604-ALL	0.324362606232295	16557	DNA
SA604-ALL	0.324834749763928	16557	DNA
SA604-ALL	0.325306893295562	16557	DNA
SA604-ALL	0.325779036827195	16558	DNA
SA604-ALL	0.326251180358829	16558	DNA
SA604-ALL	0.326723323890463	16558	DNA
SA604-ALL	0.327195467422096	16558	DNA
SA604-ALL	0.32766761095373	16558	DNA
SA604-ALL	0.328139754485364	16558	DNA
SA604-ALL	0.328611898016997	16558	DNA
SA604-ALL	0.329084041548631	16558	DNA
SA604-ALL	0.329556185080264	16558	DNA
SA604-ALL	0.330028328611898	16558	DNA
SA604-ALL	0.330500472143532	16558	DNA
SA604-ALL	0.330972615675165	16558	DNA
SA604-ALL	0.331444759206799	16558	DNA
SA604-ALL	0.331916902738432	16558	DNA
SA604-ALL	0.332389046270066	16558	DNA
SA604-ALL	0.3328611898017	16558	DNA
SA604-ALL	0.333333333333333	16559	DNA
SA604-ALL	0.333805476864967	16559	DNA
SA604-ALL	0.334277620396601	16559	DNA
SA604-ALL	0.334749763928234	16559	DNA
SA604-ALL	0.335221907459868	16559	DNA
SA604-ALL	0.335694050991501	16559	DNA
SA604-ALL	0.336166194523135	16559	DNA
SA604-ALL	0.336638338054769	16559	DNA
SA604-ALL	0.337110481586402	16559	DNA
SA604-ALL	0.337582625118036	16559	DNA
SA604-ALL	0.338054768649669	16559	DNA
SA604-ALL	0.338526912181303	16559	DNA
SA604-ALL	0.338999055712937	16560	DNA
SA604-ALL	0.33947119924457	16560	DNA
SA604-ALL	0.339943342776204	16560	DNA
SA604-ALL	0.340415486307838	16560	DNA
SA604-ALL	0.340887629839471	16560	DNA
SA604-ALL	0.341359773371105	16560	DNA
SA604-ALL	0.341831916902738	16560	DNA
SA604-ALL	0.342304060434372	16560	DNA
SA604-ALL	0.342776203966006	16560	DNA
SA604-ALL	0.343248347497639	16560	DNA
SA604-ALL	0.343720491029273	16560	DNA
SA604-ALL	0.344192634560907	16560	DNA
SA604-ALL	0.34466477809254	16560	DNA
SA604-ALL	0.345136921624174	16560	DNA
SA604-ALL	0.345609065155807	16561	DNA
SA604-ALL	0.346081208687441	16561	DNA
SA604-ALL	0.346553352219075	16561	DNA
SA604-ALL	0.347025495750708	16561	DNA
SA604-ALL	0.347497639282342	16561	DNA
SA604-ALL	0.347969782813975	16561	DNA
SA604-ALL	0.348441926345609	16561	DNA
SA604-ALL	0.348914069877243	16561	DNA
SA604-ALL	0.349386213408876	16561	DNA
SA604-ALL	0.34985835694051	16561	DNA
SA604-ALL	0.350330500472144	16561	DNA
SA604-ALL	0.350802644003777	16561	DNA
SA604-ALL	0.351274787535411	16561	DNA
SA604-ALL	0.351746931067044	16561	DNA
SA604-ALL	0.352219074598678	16561	DNA
SA604-ALL	0.352691218130312	16561	DNA
SA604-ALL	0.353163361661945	16561	DNA
SA604-ALL	0.353635505193579	16561	DNA
SA604-ALL	0.354107648725212	16562	DNA
SA604-ALL	0.354579792256846	16562	DNA
SA604-ALL	0.35505193578848	16562	DNA
SA604-ALL	0.355524079320113	16562	DNA
SA604-ALL	0.355996222851747	16562	DNA
SA604-ALL	0.356468366383381	16562	DNA
SA604-ALL	0.356940509915014	16562	DNA
SA604-ALL	0.357412653446648	16562	DNA
SA604-ALL	0.357884796978281	16562	DNA
SA604-ALL	0.358356940509915	16562	DNA
SA604-ALL	0.358829084041549	16562	DNA
SA604-ALL	0.359301227573182	16562	DNA
SA604-ALL	0.359773371104816	16562	DNA
SA604-ALL	0.360245514636449	16562	DNA
SA604-ALL	0.360717658168083	16562	DNA
SA604-ALL	0.361189801699717	16562	DNA
SA604-ALL	0.36166194523135	16562	DNA
SA604-ALL	0.362134088762984	16562	DNA
SA604-ALL	0.362606232294618	16562	DNA
SA604-ALL	0.363078375826251	16562	DNA
SA604-ALL	0.363550519357885	16562	DNA
SA604-ALL	0.364022662889518	16563	DNA
SA604-ALL	0.364494806421152	16563	DNA
SA604-ALL	0.364966949952786	16563	DNA
SA604-ALL	0.365439093484419	16563	DNA
SA604-ALL	0.365911237016053	16563	DNA
SA604-ALL	0.366383380547686	16563	DNA
SA604-ALL	0.36685552407932	16563	DNA
SA604-ALL	0.367327667610954	16563	DNA
SA604-ALL	0.367799811142587	16563	DNA
SA604-ALL	0.368271954674221	16563	DNA
SA604-ALL	0.368744098205855	16563	DNA
SA604-ALL	0.369216241737488	16563	DNA
SA604-ALL	0.369688385269122	16563	DNA
SA604-ALL	0.370160528800755	16563	DNA
SA604-ALL	0.370632672332389	16563	DNA
SA604-ALL	0.371104815864023	16563	DNA
SA604-ALL	0.371576959395656	16563	DNA
SA604-ALL	0.37204910292729	16563	DNA
SA604-ALL	0.372521246458924	16564	DNA
SA604-ALL	0.372993389990557	16564	DNA
SA604-ALL	0.373465533522191	16564	DNA
SA604-ALL	0.373937677053824	16564	DNA
SA604-ALL	0.374409820585458	16564	DNA
SA604-ALL	0.374881964117092	16564	DNA
SA604-ALL	0.375354107648725	16564	DNA
SA604-ALL	0.375826251180359	16564	DNA
SA604-ALL	0.376298394711992	16564	DNA
SA604-ALL	0.376770538243626	16564	DNA
SA604-ALL	0.37724268177526	16564	DNA
SA604-ALL	0.377714825306893	16564	DNA
SA604-ALL	0.378186968838527	16564	DNA
SA604-ALL	0.378659112370161	16564	DNA
SA604-ALL	0.379131255901794	16564	DNA
SA604-ALL	0.379603399433428	16564	DNA
SA604-ALL	0.380075542965061	16564	DNA
SA604-ALL	0.380547686496695	16564	DNA
SA604-ALL	0.381019830028329	16564	DNA
SA604-ALL	0.381491973559962	16564	DNA
SA604-ALL	0.381964117091596	16564	DNA
SA604-ALL	0.382436260623229	16564	DNA
SA604-ALL	0.382908404154863	16564	DNA
SA604-ALL	0.383380547686497	16564	DNA
SA604-ALL	0.38385269121813	16564	DNA
SA604-ALL	0.384324834749764	16565	DNA
SA604-ALL	0.384796978281398	16565	DNA
SA604-ALL	0.385269121813031	16565	DNA
SA604-ALL	0.385741265344665	16565	DNA
SA604-ALL	0.386213408876298	16565	DNA
SA604-ALL	0.386685552407932	16565	DNA
SA604-ALL	0.387157695939566	16565	DNA
SA604-ALL	0.387629839471199	16565	DNA
SA604-ALL	0.388101983002833	16565	DNA
SA604-ALL	0.388574126534466	16565	DNA
SA604-ALL	0.3890462700661	16565	DNA
SA604-ALL	0.389518413597734	16565	DNA
SA604-ALL	0.389990557129367	16565	DNA
SA604-ALL	0.390462700661001	16565	DNA
SA604-ALL	0.390934844192635	16565	DNA
SA604-ALL	0.391406987724268	16565	DNA
SA604-ALL	0.391879131255902	16565	DNA
SA604-ALL	0.392351274787535	16565	DNA
SA604-ALL	0.392823418319169	16565	DNA
SA604-ALL	0.393295561850803	16565	DNA
SA604-ALL	0.393767705382436	16565	DNA
SA604-ALL	0.39423984891407	16565	DNA
SA604-ALL	0.394711992445703	16565	DNA
SA604-ALL	0.395184135977337	16565	DNA
SA604-ALL	0.395656279508971	16565	DNA
SA604-ALL	0.396128423040604	16565	DNA
SA604-ALL	0.396600566572238	16565	DNA
SA604-ALL	0.397072710103872	16565	DNA
SA604-ALL	0.397544853635505	16565	DNA
SA604-ALL	0.398016997167139	16565	DNA
SA604-ALL	0.398489140698772	16565	DNA
SA604-ALL	0.398961284230406	16565	DNA
SA604-ALL	0.39943342776204	16566	DNA
SA604-ALL	0.399905571293673	16566	DNA
SA604-ALL	0.400377714825307	16566	DNA
SA604-ALL	0.400849858356941	16566	DNA
SA604-ALL	0.401322001888574	16566	DNA
SA604-ALL	0.401794145420208	16566	DNA
SA604-ALL	0.402266288951841	16566	DNA
SA604-ALL	0.402738432483475	16566	DNA
SA604-ALL	0.403210576015109	16566	DNA
SA604-ALL	0.403682719546742	16566	DNA
SA604-ALL	0.404154863078376	16566	DNA
SA604-ALL	0.404627006610009	16566	DNA
SA604-ALL	0.405099150141643	16566	DNA
SA604-ALL	0.405571293673277	16566	DNA
SA604-ALL	0.40604343720491	16566	DNA
SA604-ALL	0.406515580736544	16566	DNA
SA604-ALL	0.406987724268178	16566	DNA
SA604-ALL	0.407459867799811	16566	DNA
SA604-ALL	0.407932011331445	16566	DNA
SA604-ALL	0.408404154863078	16566	DNA
SA604-ALL	0.408876298394712	16566	DNA
SA604-ALL	0.409348441926346	16566	DNA
SA604-ALL	0.409820585457979	16566	DNA
SA604-ALL	0.410292728989613	16566	DNA
SA604-ALL	0.410764872521246	16566	DNA
SA604-ALL	0.41123701605288	16566	DNA
SA604-ALL	0.411709159584514	16566	DNA
SA604-ALL	0.412181303116147	16566	DNA
SA604-ALL	0.412653446647781	16566	DNA
SA604-ALL	0.413125590179415	16566	DNA
SA604-ALL	0.413597733711048	16566	DNA
SA604-ALL	0.414069877242682	16566	DNA
SA604-ALL	0.414542020774315	16566	DNA
SA604-ALL	0.415014164305949	16566	DNA
SA604-ALL	0.415486307837583	16566	DNA
SA604-ALL	0.415958451369216	16566	DNA
SA604-ALL	0.41643059490085	16566	DNA
SA604-ALL	0.416902738432483	16566	DNA
SA604-ALL	0.417374881964117	16566	DNA
SA604-ALL	0.417847025495751	16566	DNA
SA604-ALL	0.418319169027384	16566	DNA
SA604-ALL	0.418791312559018	16566	DNA
SA604-ALL	0.419263456090652	16566	DNA
SA604-ALL	0.419735599622285	16566	DNA
SA604-ALL	0.420207743153919	16566	DNA
SA604-ALL	0.420679886685552	16566	DNA
SA604-ALL	0.421152030217186	16566	DNA
SA604-ALL	0.42162417374882	16566	DNA
SA604-ALL	0.422096317280453	16567	DNA
SA604-ALL	0.422568460812087	16567	DNA
SA604-ALL	0.42304060434372	16567	DNA
SA604-ALL	0.423512747875354	16567	DNA
SA604-ALL	0.423984891406988	16567	DNA
SA604-ALL	0.424457034938621	16567	DNA
SA604-ALL	0.424929178470255	16567	DNA
SA604-ALL	0.425401322001889	16567	DNA
SA604-ALL	0.425873465533522	16567	DNA
SA604-ALL	0.426345609065156	16567	DNA
SA604-ALL	0.426817752596789	16567	DNA
SA604-ALL	0.427289896128423	16567	DNA
SA604-ALL	0.427762039660057	16567	DNA
SA604-ALL	0.42823418319169	16567	DNA
SA604-ALL	0.428706326723324	16567	DNA
SA604-ALL	0.429178470254958	16567	DNA
SA604-ALL	0.429650613786591	16567	DNA
SA604-ALL	0.430122757318225	16567	DNA
SA604-ALL	0.430594900849858	16567	DNA
SA604-ALL	0.431067044381492	16567	DNA
SA604-ALL	0.431539187913126	16567	DNA
SA604-ALL	0.432011331444759	16567	DNA
SA604-ALL	0.432483474976393	16567	DNA
SA604-ALL	0.432955618508026	16567	DNA
SA604-ALL	0.43342776203966	16567	DNA
SA604-ALL	0.433899905571294	16567	DNA
SA604-ALL	0.434372049102927	16567	DNA
SA604-ALL	0.434844192634561	16567	DNA
SA604-ALL	0.435316336166195	16567	DNA
SA604-ALL	0.435788479697828	16567	DNA
SA604-ALL	0.436260623229462	16567	DNA
SA604-ALL	0.436732766761095	16567	DNA
SA604-ALL	0.437204910292729	16567	DNA
SA604-ALL	0.437677053824363	16567	DNA
SA604-ALL	0.438149197355996	16567	DNA
SA604-ALL	0.43862134088763	16567	DNA
SA604-ALL	0.439093484419263	16567	DNA
SA604-ALL	0.439565627950897	16567	DNA
SA604-ALL	0.440037771482531	16567	DNA
SA604-ALL	0.440509915014164	16567	DNA
SA604-ALL	0.440982058545798	16567	DNA
SA604-ALL	0.441454202077432	16567	DNA
SA604-ALL	0.441926345609065	16567	DNA
SA604-ALL	0.442398489140699	16567	DNA
SA604-ALL	0.442870632672332	16567	DNA
SA604-ALL	0.443342776203966	16567	DNA
SA604-ALL	0.4438149197356	16567	DNA
SA604-ALL	0.444287063267233	16567	DNA
SA604-ALL	0.444759206798867	16567	DNA
SA604-ALL	0.4452313503305	16567	DNA
SA604-ALL	0.445703493862134	16567	DNA
SA604-ALL	0.446175637393768	16567	DNA
SA604-ALL	0.446647780925401	16567	DNA
SA604-ALL	0.447119924457035	16567	DNA
SA604-ALL	0.447592067988669	16567	DNA
SA604-ALL	0.448064211520302	16567	DNA
SA604-ALL	0.448536355051936	16567	DNA
SA604-ALL	0.449008498583569	16567	DNA
SA604-ALL	0.449480642115203	16567	DNA
SA604-ALL	0.449952785646837	16567	DNA
SA604-ALL	0.45042492917847	16567	DNA
SA604-ALL	0.450897072710104	16568	DNA
SA604-ALL	0.451369216241737	16568	DNA
SA604-ALL	0.451841359773371	16568	DNA
SA604-ALL	0.452313503305005	16568	DNA
SA604-ALL	0.452785646836638	16568	DNA
SA604-ALL	0.453257790368272	16568	DNA
SA604-ALL	0.453729933899906	16568	DNA
SA604-ALL	0.454202077431539	16568	DNA
SA604-ALL	0.454674220963173	16568	DNA
SA604-ALL	0.455146364494806	16568	DNA
SA604-ALL	0.45561850802644	16568	DNA
SA604-ALL	0.456090651558074	16568	DNA
SA604-ALL	0.456562795089707	16568	DNA
SA604-ALL	0.457034938621341	16568	DNA
SA604-ALL	0.457507082152975	16568	DNA
SA604-ALL	0.457979225684608	16568	DNA
SA604-ALL	0.458451369216242	16568	DNA
SA604-ALL	0.458923512747875	16568	DNA
SA604-ALL	0.459395656279509	16568	DNA
SA604-ALL	0.459867799811143	16568	DNA
SA604-ALL	0.460339943342776	16568	DNA
SA604-ALL	0.46081208687441	16568	DNA
SA604-ALL	0.461284230406043	16568	DNA
SA604-ALL	0.461756373937677	16568	DNA
SA604-ALL	0.462228517469311	16568	DNA
SA604-ALL	0.462700661000944	16568	DNA
SA604-ALL	0.463172804532578	16568	DNA
SA604-ALL	0.463644948064212	16568	DNA
SA604-ALL	0.464117091595845	16568	DNA
SA604-ALL	0.464589235127479	16568	DNA
SA604-ALL	0.465061378659112	16568	DNA
SA604-ALL	0.465533522190746	16568	DNA
SA604-ALL	0.46600566572238	16568	DNA
SA604-ALL	0.466477809254013	16568	DNA
SA604-ALL	0.466949952785647	16568	DNA
SA604-ALL	0.46742209631728	16568	DNA
SA604-ALL	0.467894239848914	16568	DNA
SA604-ALL	0.468366383380548	16568	DNA
SA604-ALL	0.468838526912181	16568	DNA
SA604-ALL	0.469310670443815	16568	DNA
SA604-ALL	0.469782813975449	16568	DNA
SA604-ALL	0.470254957507082	16568	DNA
SA604-ALL	0.470727101038716	16568	DNA
SA604-ALL	0.471199244570349	16568	DNA
SA604-ALL	0.471671388101983	16568	DNA
SA604-ALL	0.472143531633617	16568	DNA
SA604-ALL	0.47261567516525	16568	DNA
SA604-ALL	0.473087818696884	16568	DNA
SA604-ALL	0.473559962228517	16568	DNA
SA604-ALL	0.474032105760151	16568	DNA
SA604-ALL	0.474504249291785	16568	DNA
SA604-ALL	0.474976392823418	16568	DNA
SA604-ALL	0.475448536355052	16568	DNA
SA604-ALL	0.475920679886686	16568	DNA
SA604-ALL	0.476392823418319	16568	DNA
SA604-ALL	0.476864966949953	16568	DNA
SA604-ALL	0.477337110481586	16568	DNA
SA604-ALL	0.47780925401322	16568	DNA
SA604-ALL	0.478281397544854	16568	DNA
SA604-ALL	0.478753541076487	16568	DNA
SA604-ALL	0.479225684608121	16568	DNA
SA604-ALL	0.479697828139754	16568	DNA
SA604-ALL	0.480169971671388	16568	DNA
SA604-ALL	0.480642115203022	16568	DNA
SA604-ALL	0.481114258734655	16568	DNA
SA604-ALL	0.481586402266289	16568	DNA
SA604-ALL	0.482058545797923	16568	DNA
SA604-ALL	0.482530689329556	16568	DNA
SA604-ALL	0.48300283286119	16568	DNA
SA604-ALL	0.483474976392823	16568	DNA
SA604-ALL	0.483947119924457	16568	DNA
SA604-ALL	0.484419263456091	16568	DNA
SA604-ALL	0.484891406987724	16568	DNA
SA604-ALL	0.485363550519358	16568	DNA
SA604-ALL	0.485835694050992	16568	DNA
SA604-ALL	0.486307837582625	16568	DNA
SA604-ALL	0.486779981114259	16568	DNA
SA604-ALL	0.487252124645892	16568	DNA
SA604-ALL	0.487724268177526	16568	DNA
SA604-ALL	0.48819641170916	16568	DNA
SA604-ALL	0.488668555240793	16568	DNA
SA604-ALL	0.489140698772427	16568	DNA
SA604-ALL	0.48961284230406	16568	DNA
SA604-ALL	0.490084985835694	16568	DNA
SA604-ALL	0.490557129367328	16568	DNA
SA604-ALL	0.491029272898961	16568	DNA
SA604-ALL	0.491501416430595	16568	DNA
SA604-ALL	0.491973559962229	16568	DNA
SA604-ALL	0.492445703493862	16568	DNA
SA604-ALL	0.492917847025496	16568	DNA
SA604-ALL	0.493389990557129	16568	DNA
SA604-ALL	0.493862134088763	16568	DNA
SA604-ALL	0.494334277620397	16568	DNA
SA604-ALL	0.49480642115203	16568	DNA
SA604-ALL	0.495278564683664	16568	DNA
SA604-ALL	0.495750708215297	16568	DNA
SA604-ALL	0.496222851746931	16568	DNA
SA604-ALL	0.496694995278565	16568	DNA
SA604-ALL	0.497167138810198	16568	DNA
SA604-ALL	0.497639282341832	16568	DNA
SA604-ALL	0.498111425873466	16568	DNA
SA604-ALL	0.498583569405099	16568	DNA
SA604-ALL	0.499055712936733	16568	DNA
SA604-ALL	0.499527856468366	16568	DNA
SA604-ALL	0.5	16568	DNA
SA604-ALL	0.500472143531634	16568	DNA
SA604-ALL	0.500944287063267	16568	DNA
SA604-ALL	0.501416430594901	16568	DNA
SA604-ALL	0.501888574126534	16568	DNA
SA604-ALL	0.502360717658168	16568	DNA
SA604-ALL	0.502832861189802	16568	DNA
SA604-ALL	0.503305004721435	16568	DNA
SA604-ALL	0.503777148253069	16568	DNA
SA604-ALL	0.504249291784703	16568	DNA
SA604-ALL	0.504721435316336	16568	DNA
SA604-ALL	0.50519357884797	16568	DNA
SA604-ALL	0.505665722379603	16568	DNA
SA604-ALL	0.506137865911237	16568	DNA
SA604-ALL	0.506610009442871	16568	DNA
SA604-ALL	0.507082152974504	16568	DNA
SA604-ALL	0.507554296506138	16568	DNA
SA604-ALL	0.508026440037772	16568	DNA
SA604-ALL	0.508498583569405	16568	DNA
SA604-ALL	0.508970727101039	16568	DNA
SA604-ALL	0.509442870632672	16568	DNA
SA604-ALL	0.509915014164306	16568	DNA
SA604-ALL	0.51038715769594	16568	DNA
SA604-ALL	0.510859301227573	16568	DNA
SA604-ALL	0.511331444759207	16568	DNA
SA604-ALL	0.51180358829084	16568	DNA
SA604-ALL	0.512275731822474	16568	DNA
SA604-ALL	0.512747875354108	16568	DNA
SA604-ALL	0.513220018885741	16568	DNA
SA604-ALL	0.513692162417375	16568	DNA
SA604-ALL	0.514164305949009	16568	DNA
SA604-ALL	0.514636449480642	16568	DNA
SA604-ALL	0.515108593012276	16568	DNA
SA604-ALL	0.515580736543909	16568	DNA
SA604-ALL	0.516052880075543	16568	DNA
SA604-ALL	0.516525023607177	16568	DNA
SA604-ALL	0.51699716713881	16568	DNA
SA604-ALL	0.517469310670444	16568	DNA
SA604-ALL	0.517941454202077	16568	DNA
SA604-ALL	0.518413597733711	16568	DNA
SA604-ALL	0.518885741265345	16568	DNA
SA604-ALL	0.519357884796978	16568	DNA
SA604-ALL	0.519830028328612	16568	DNA
SA604-ALL	0.520302171860246	16568	DNA
SA604-ALL	0.520774315391879	16568	DNA
SA604-ALL	0.521246458923513	16568	DNA
SA604-ALL	0.521718602455146	16568	DNA
SA604-ALL	0.52219074598678	16568	DNA
SA604-ALL	0.522662889518414	16568	DNA
SA604-ALL	0.523135033050047	16568	DNA
SA604-ALL	0.523607176581681	16568	DNA
SA604-ALL	0.524079320113314	16568	DNA
SA604-ALL	0.524551463644948	16568	DNA
SA604-ALL	0.525023607176582	16568	DNA
SA604-ALL	0.525495750708215	16568	DNA
SA604-ALL	0.525967894239849	16568	DNA
SA604-ALL	0.526440037771483	16568	DNA
SA604-ALL	0.526912181303116	16568	DNA
SA604-ALL	0.52738432483475	16568	DNA
SA604-ALL	0.527856468366383	16568	DNA
SA604-ALL	0.528328611898017	16568	DNA
SA604-ALL	0.528800755429651	16568	DNA
SA604-ALL	0.529272898961284	16568	DNA
SA604-ALL	0.529745042492918	16568	DNA
SA604-ALL	0.530217186024551	16568	DNA
SA604-ALL	0.530689329556185	16568	DNA
SA604-ALL	0.531161473087819	16568	DNA
SA604-ALL	0.531633616619452	16568	DNA
SA604-ALL	0.532105760151086	16568	DNA
SA604-ALL	0.53257790368272	16568	DNA
SA604-ALL	0.533050047214353	16568	DNA
SA604-ALL	0.533522190745987	16568	DNA
SA604-ALL	0.53399433427762	16568	DNA
SA604-ALL	0.534466477809254	16568	DNA
SA604-ALL	0.534938621340888	16568	DNA
SA604-ALL	0.535410764872521	16568	DNA
SA604-ALL	0.535882908404155	16568	DNA
SA604-ALL	0.536355051935788	16568	DNA
SA604-ALL	0.536827195467422	16568	DNA
SA604-ALL	0.537299338999056	16568	DNA
SA604-ALL	0.537771482530689	16568	DNA
SA604-ALL	0.538243626062323	16568	DNA
SA604-ALL	0.538715769593957	16568	DNA
SA604-ALL	0.53918791312559	16568	DNA
SA604-ALL	0.539660056657224	16568	DNA
SA604-ALL	0.540132200188857	16568	DNA
SA604-ALL	0.540604343720491	16568	DNA
SA604-ALL	0.541076487252125	16568	DNA
SA604-ALL	0.541548630783758	16568	DNA
SA604-ALL	0.542020774315392	16568	DNA
SA604-ALL	0.542492917847025	16568	DNA
SA604-ALL	0.542965061378659	16568	DNA
SA604-ALL	0.543437204910293	16568	DNA
SA604-ALL	0.543909348441926	16568	DNA
SA604-ALL	0.54438149197356	16568	DNA
SA604-ALL	0.544853635505194	16568	DNA
SA604-ALL	0.545325779036827	16568	DNA
SA604-ALL	0.545797922568461	16568	DNA
SA604-ALL	0.546270066100094	16568	DNA
SA604-ALL	0.546742209631728	16568	DNA
SA604-ALL	0.547214353163362	16568	DNA
SA604-ALL	0.547686496694995	16568	DNA
SA604-ALL	0.548158640226629	16568	DNA
SA604-ALL	0.548630783758262	16568	DNA
SA604-ALL	0.549102927289896	16568	DNA
SA604-ALL	0.54957507082153	16568	DNA
SA604-ALL	0.550047214353163	16568	DNA
SA604-ALL	0.550519357884797	16568	DNA
SA604-ALL	0.550991501416431	16568	DNA
SA604-ALL	0.551463644948064	16568	DNA
SA604-ALL	0.551935788479698	16568	DNA
SA604-ALL	0.552407932011331	16568	DNA
SA604-ALL	0.552880075542965	16568	DNA
SA604-ALL	0.553352219074599	16568	DNA
SA604-ALL	0.553824362606232	16568	DNA
SA604-ALL	0.554296506137866	16568	DNA
SA604-ALL	0.5547686496695	16568	DNA
SA604-ALL	0.555240793201133	16568	DNA
SA604-ALL	0.555712936732767	16568	DNA
SA604-ALL	0.5561850802644	16568	DNA
SA604-ALL	0.556657223796034	16568	DNA
SA604-ALL	0.557129367327668	16568	DNA
SA604-ALL	0.557601510859301	16568	DNA
